#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
WP_013136942.1       -            639 tetW                 -            639         0 1472.0   0.1   1   1         0         0 1471.8   0.1     1   639     1   639     1   639 1.00 -
YP_003657308.1       -            639 tetW                 -            639         0 1472.0   0.1   1   1         0         0 1471.8   0.1     1   639     1   639     1   639 1.00 -
WP_003672618.1       -            639 tetW                 -            639         0 1470.2   0.1   1   1         0         0 1470.0   0.1     1   639     1   639     1   639 1.00 -
YP_001840820.1       -            639 tetW                 -            639         0 1470.2   0.1   1   1         0         0 1470.0   0.1     1   639     1   639     1   639 1.00 -
WP_014566327.1       -            642 tetW                 -            639         0 1470.0   0.1   1   1         0         0 1469.8   0.1     1   638     1   638     1   639 1.00 -
WP_016497304.1       -            639 tetW                 -            639         0 1460.6   0.0   1   1         0         0 1460.4   0.0     1   639     1   639     1   639 1.00 -
WP_013646121.1       -            639 tetW                 -            639         0 1265.2   0.0   1   1         0         0 1265.1   0.0     1   638     1   638     1   639 1.00 -
WP_000691727.1       -            639 tetW                 -            639         0 1062.9   0.0   1   1         0         0 1062.7   0.0     1   638     1   638     1   639 1.00 -
WP_002403674.1       -            644 tetW                 -            639         0 1062.9   0.0   1   1         0         0 1062.7   0.0     1   638     6   643     6   644 1.00 -
YP_008719892.1       -            644 tetW                 -            639         0 1062.9   0.0   1   1         0         0 1062.7   0.0     1   638     6   643     6   644 1.00 -
WP_002371500.1       -            639 tetW                 -            639         0 1062.3   0.0   1   1         0         0 1062.1   0.0     1   638     1   638     1   639 1.00 -
WP_000691749.1       -            639 tetW                 -            639         0 1061.3   0.0   1   1         0         0 1061.1   0.0     1   638     1   638     1   639 1.00 -
WP_000691736.1       -            639 tetW                 -            639         0 1060.7   0.0   1   1         0         0 1060.6   0.0     1   638     1   638     1   639 1.00 -
WP_052659138.1       -            639 tetW                 -            639         0 1060.6   0.0   1   1         0         0 1060.5   0.0     1   638     1   638     1   639 1.00 -
WP_088868051.1       -            639 tetW                 -            639         0 1060.5   0.0   1   1         0         0 1060.3   0.0     1   638     1   638     1   639 1.00 -
WP_060473528.1       -            639 tetW                 -            639         0 1060.1   0.0   1   1         0         0 1060.0   0.0     1   638     1   638     1   639 1.00 -
WP_011187228.1       -            639 tetW                 -            639         0 1059.4   0.0   1   1         0         0 1059.2   0.0     1   638     1   638     1   639 1.00 -
YP_063446.1          -            639 tetW                 -            639         0 1059.4   0.0   1   1         0         0 1059.2   0.0     1   638     1   638     1   639 1.00 -
YP_247562.1          -            639 tetW                 -            639         0 1059.4   0.0   1   1         0         0 1059.2   0.0     1   638     1   638     1   639 1.00 -
NP_862291.1          -            639 tetW                 -            639         0 1059.3   0.0   1   1         0         0 1059.1   0.0     1   638     1   638     1   639 1.00 -
WP_011117014.1       -            639 tetW                 -            639         0 1059.3   0.0   1   1         0         0 1059.1   0.0     1   638     1   638     1   639 1.00 -
WP_071315221.1       -            639 tetW                 -            639         0 1058.7   0.0   1   1         0         0 1058.5   0.0     1   638     1   638     1   639 1.00 -
WP_025456273.1       -            639 tetW                 -            639         0 1058.3   0.0   1   1         0         0 1058.2   0.0     1   638     1   638     1   639 1.00 -
WP_003701913.1       -            644 tetW                 -            639         0 1058.3   0.0   1   1         0         0 1058.1   0.0     1   638     6   643     6   644 1.00 -
YP_003600433.1       -            644 tetW                 -            639         0 1058.3   0.0   1   1         0         0 1058.1   0.0     1   638     6   643     6   644 1.00 -
WP_003711229.1       -            639 tetW                 -            639         0 1058.0   0.0   1   1         0         0 1057.9   0.0     1   638     1   638     1   639 1.00 -
WP_012669445.1       -            639 tetW                 -            639         0 1058.0   0.0   1   1         0         0 1057.8   0.0     1   638     1   638     1   639 1.00 -
YP_002650692.1       -            639 tetW                 -            639         0 1058.0   0.0   1   1         0         0 1057.8   0.0     1   638     1   638     1   639 1.00 -
WP_002857791.1       -            639 tetW                 -            639         0 1057.7   0.0   1   1         0         0 1057.6   0.0     1   638     1   638     1   639 1.00 -
WP_002808760.1       -            639 tetW                 -            639         0 1057.3   0.0   1   1         0         0 1057.1   0.0     1   638     1   638     1   639 1.00 -
WP_060472723.1       -            639 tetW                 -            639         0 1057.2   0.0   1   1         0         0 1057.0   0.0     1   638     1   638     1   639 1.00 -
WP_110140133.1       -            639 tetW                 -            639         0 1057.1   0.0   1   1         0         0 1057.0   0.0     1   638     1   638     1   639 1.00 -
WP_002909882.1       -            639 tetW                 -            639         0 1056.8   0.0   1   1         0         0 1056.6   0.0     1   638     1   638     1   639 1.00 -
WP_002807700.1       -            639 tetW                 -            639         0 1056.6   0.0   1   1         0         0 1056.5   0.0     1   638     1   638     1   639 1.00 -
WP_002779752.1       -            639 tetW                 -            639         0 1056.5   0.0   1   1         0         0 1056.3   0.0     1   638     1   638     1   639 1.00 -
WP_032490535.1       -            639 tetW                 -            639         0 1055.3   0.0   1   1         0         0 1055.1   0.0     1   638     1   638     1   639 1.00 -
WP_057036252.1       -            639 tetW                 -            639         0 1055.2   0.0   1   1         0         0 1055.1   0.0     1   638     1   638     1   639 1.00 -
WP_100728246.1       -            639 tetW                 -            639         0 1055.2   0.0   1   1         0         0 1055.1   0.0     1   638     1   638     1   639 1.00 -
WP_069469652.1       -            641 tetW                 -            639         0 1054.9   0.1   1   1         0         0 1054.7   0.1     1   638     1   640     1   641 0.99 -
WP_002781029.1       -            639 tetW                 -            639         0 1054.9   0.0   1   1         0         0 1054.7   0.0     1   638     1   638     1   639 1.00 -
